timestamp,wind_speed_100m_ms,wind_speed_10m_ms,wind_direction_100m_deg,temperature_c
2023-09-10 07:00:00,8.26,6.34,83,28.4
2023-09-10 08:00:00,9.65,7.83,84,29.9
2023-09-10 09:00:00,9.53,7.94,95,31.4
2023-09-10 10:00:00,8.57,7.37,107,32.8
2023-09-10 11:00:00,7.68,6.8,108,34.0
2023-09-10 12:00:00,7.22,6.45,112,34.5
2023-09-10 13:00:00,6.8,6.17,114,35.3
2023-09-10 14:00:00,7.34,6.71,114,36.2
2023-09-10 15:00:00,7.24,6.48,108,35.7
2023-09-10 16:00:00,6.6,5.8,90,34.7
2023-09-10 17:00:00,7.17,6.24,67,32.8
2023-09-10 18:00:00,7.27,6.14,58,30.5
2023-09-10 19:00:00,7.02,5.39,49,29.1
2023-09-10 20:00:00,7.74,5.6,54,28.5
2023-09-10 21:00:00,8.14,5.68,62,28.1
2023-09-10 22:00:00,8.92,6.0,67,28.0
2023-09-10 23:00:00,7.47,4.93,82,27.7
2023-09-11 00:00:00,7.6,5.1,88,27.6
2023-09-11 01:00:00,6.56,4.11,82,27.1
2023-09-11 02:00:00,6.22,3.75,79,26.8
2023-09-11 03:00:00,6.96,4.2,78,26.6
2023-09-11 04:00:00,7.13,4.24,75,26.2
2023-09-11 05:00:00,6.41,3.7,87,26.0
2023-09-11 06:00:00,6.0,3.4,90,25.9
2023-09-11 07:00:00,7.22,5.62,95,28.2
2023-09-11 08:00:00,7.67,6.35,97,29.8
2023-09-11 09:00:00,7.79,6.59,99,31.5
2023-09-11 10:00:00,7.05,6.14,108,32.8
2023-09-11 11:00:00,6.74,6.02,111,33.5
2023-09-11 12:00:00,6.5,5.82,113,34.4
2023-09-11 13:00:00,6.08,5.5,115,35.3
2023-09-11 14:00:00,6.57,5.95,116,36.2
2023-09-11 15:00:00,5.91,5.3,86,35.5
2023-09-11 16:00:00,6.49,5.69,56,33.8
2023-09-11 17:00:00,6.54,5.54,51,32.5
2023-09-11 18:00:00,6.65,5.45,45,30.1
2023-09-11 19:00:00,6.29,4.88,46,29.5
2023-09-11 20:00:00,6.51,4.88,44,28.8
2023-09-11 21:00:00,7.14,5.3,43,28.3
2023-09-11 22:00:00,6.67,4.62,50,28.0
2023-09-11 23:00:00,6.26,4.38,61,27.8
2023-09-12 00:00:00,6.04,3.94,66,27.5
2023-09-12 01:00:00,6.05,3.77,68,27.4
2023-09-12 02:00:00,5.24,2.94,77,27.0
2023-09-12 03:00:00,4.84,2.72,83,26.7
2023-09-12 04:00:00,7.34,4.31,70,26.5
2023-09-12 05:00:00,4.04,2.24,99,26.2
2023-09-12 06:00:00,6.36,3.77,82,26.4
2023-09-12 07:00:00,5.12,4.23,96,28.4
2023-09-12 08:00:00,6.02,5.11,85,30.1
2023-09-12 09:00:00,5.87,5.18,99,32.2
2023-09-12 10:00:00,6.58,5.91,107,33.8
2023-09-12 11:00:00,6.67,5.99,114,34.5
2023-09-12 12:00:00,5.9,5.46,116,35.0
2023-09-12 13:00:00,5.82,5.39,119,35.7
2023-09-12 14:00:00,6.53,5.99,115,36.3
2023-09-12 15:00:00,7.09,6.32,106,36.0
2023-09-12 16:00:00,6.12,5.31,85,35.0
2023-09-12 17:00:00,5.88,5.17,48,32.8
2023-09-12 18:00:00,7.32,5.98,51,30.3
2023-09-12 19:00:00,6.57,5.41,64,29.9
2023-09-12 20:00:00,6.05,4.6,56,29.4
2023-09-12 21:00:00,5.82,4.16,55,29.0
2023-09-12 22:00:00,5.94,4.14,54,28.5
2023-09-12 23:00:00,5.27,3.3,57,28.2
2023-09-13 00:00:00,5.52,3.86,68,28.4
2023-09-13 01:00:00,4.75,2.96,75,28.0
2023-09-13 02:00:00,4.43,2.62,72,27.5
2023-09-13 03:00:00,3.94,2.06,66,27.1
2023-09-13 04:00:00,2.87,1.27,61,26.8
2023-09-13 05:00:00,1.22,1.42,9,26.5
2023-09-13 06:00:00,2.72,2.39,343,26.4
2023-09-13 07:00:00,3.64,2.66,58,28.6
2023-09-13 08:00:00,3.37,2.84,78,30.8
2023-09-13 09:00:00,2.83,2.51,82,32.7
2023-09-13 10:00:00,2.69,2.55,112,34.3
2023-09-13 11:00:00,3.94,3.76,126,35.8
2023-09-13 12:00:00,4.77,4.58,123,36.8
2023-09-13 13:00:00,5.8,5.5,126,38.2
2023-09-13 14:00:00,6.38,6.0,125,38.5
2023-09-13 15:00:00,7.34,6.81,128,37.3
2023-09-13 16:00:00,6.53,5.95,130,36.3
2023-09-13 17:00:00,6.02,5.46,122,34.8
2023-09-13 18:00:00,4.8,4.12,92,33.1
2023-09-13 19:00:00,4.04,3.47,99,32.2
2023-09-13 20:00:00,3.28,2.68,59,31.2
2023-09-13 21:00:00,3.11,2.55,45,30.0
2023-09-13 22:00:00,4.0,3.2,37,29.3
2023-09-13 23:00:00,4.6,3.61,46,28.6
2023-09-14 00:00:00,5.08,3.66,54,28.4
2023-09-14 01:00:00,5.77,3.76,62,28.2
2023-09-14 02:00:00,5.98,3.64,69,27.9
2023-09-14 03:00:00,6.17,3.67,73,27.5
2023-09-14 04:00:00,5.73,3.26,78,27.5
2023-09-14 05:00:00,5.36,3.01,76,27.1
2023-09-14 06:00:00,5.04,2.69,76,27.0
2023-09-14 07:00:00,4.9,3.9,88,29.1
2023-09-14 08:00:00,5.82,5.04,95,31.1
2023-09-14 09:00:00,6.21,5.54,105,32.8
2023-09-14 10:00:00,6.71,5.99,115,34.3
2023-09-14 11:00:00,6.81,6.05,120,35.5
2023-09-14 12:00:00,7.02,6.26,118,36.5
2023-09-14 13:00:00,7.21,6.4,114,37.0
2023-09-14 14:00:00,6.82,6.13,112,37.3
2023-09-14 15:00:00,6.8,6.17,116,37.5
2023-09-14 16:00:00,6.94,6.26,102,36.6
2023-09-14 17:00:00,7.81,6.61,71,34.3
2023-09-14 18:00:00,7.38,6.08,62,32.2
2023-09-14 19:00:00,8.32,6.47,51,31.0
2023-09-14 20:00:00,8.41,6.21,58,30.1
2023-09-14 21:00:00,8.02,5.87,67,29.9
2023-09-14 22:00:00,6.93,5.0,70,29.6
2023-09-14 23:00:00,6.71,4.56,73,29.2
2023-09-15 00:00:00,6.18,3.99,67,28.8
2023-09-15 01:00:00,6.01,3.7,72,28.6
2023-09-15 02:00:00,5.6,3.2,71,28.4
2023-09-15 03:00:00,5.54,3.1,73,28.1
2023-09-15 04:00:00,6.18,3.49,81,27.9
2023-09-15 05:00:00,7.14,4.16,84,27.7
2023-09-15 06:00:00,7.58,4.61,82,27.6
2023-09-15 07:00:00,8.4,6.7,91,29.5
2023-09-15 08:00:00,8.34,7.02,100,31.0
2023-09-15 09:00:00,8.35,7.21,109,32.4
2023-09-15 10:00:00,8.12,7.08,112,33.5
2023-09-15 11:00:00,8.28,7.26,118,34.8
2023-09-15 12:00:00,8.19,7.21,118,35.5
2023-09-15 13:00:00,8.6,7.7,113,36.2
2023-09-15 14:00:00,9.11,7.92,99,36.0
2023-09-15 15:00:00,7.18,6.25,81,34.8
2023-09-15 16:00:00,8.21,6.9,87,34.5
2023-09-15 17:00:00,7.92,6.58,80,33.0
2023-09-15 18:00:00,8.3,6.62,75,31.6
2023-09-15 19:00:00,7.12,5.54,70,30.6
2023-09-15 20:00:00,6.62,4.7,63,29.8
2023-09-15 21:00:00,7.03,4.7,66,29.2
2023-09-15 22:00:00,7.09,4.72,68,28.5
2023-09-15 23:00:00,7.21,4.65,71,28.2
2023-09-16 00:00:00,7.43,4.68,70,27.9
2023-09-16 01:00:00,7.45,4.61,68,27.5
2023-09-16 02:00:00,7.7,4.79,65,27.4
2023-09-16 03:00:00,7.66,4.7,66,27.2
2023-09-16 04:00:00,8.48,5.28,71,27.0
2023-09-16 05:00:00,8.83,5.73,77,27.1
2023-09-16 06:00:00,8.67,5.64,83,27.2
2023-09-16 07:00:00,8.69,6.75,78,29.1
2023-09-16 08:00:00,9.82,8.02,86,30.5
2023-09-16 09:00:00,10.01,8.31,87,32.0
2023-09-16 10:00:00,10.21,8.62,93,33.3
2023-09-16 11:00:00,10.4,8.91,91,34.0
2023-09-16 12:00:00,9.51,8.22,93,34.7
2023-09-16 13:00:00,8.71,7.62,93,35.2
2023-09-16 14:00:00,8.83,7.71,85,35.2
2023-09-16 15:00:00,9.08,7.73,79,34.4
2023-09-16 16:00:00,9.47,7.95,68,33.3
2023-09-16 17:00:00,9.08,7.42,62,31.5
2023-09-16 18:00:00,8.88,6.88,56,29.6
2023-09-16 19:00:00,9.44,6.94,54,29.1
2023-09-16 20:00:00,10.08,7.17,60,28.5
2023-09-16 21:00:00,10.03,6.95,67,28.3
2023-09-16 22:00:00,9.43,6.33,73,28.0
2023-09-16 23:00:00,9.71,6.55,73,27.5
2023-09-17 00:00:00,9.7,6.38,76,27.2
2023-09-17 01:00:00,9.39,6.09,76,27.0
2023-09-17 02:00:00,9.21,5.95,81,26.8
2023-09-17 03:00:00,9.41,6.11,75,26.4
2023-09-17 04:00:00,8.86,5.62,84,26.3
2023-09-17 05:00:00,9.95,6.43,80,26.1
2023-09-17 06:00:00,8.75,5.42,84,26.2
2023-09-17 07:00:00,7.79,5.87,81,28.2
2023-09-17 08:00:00,8.12,6.71,86,30.0
2023-09-17 09:00:00,8.94,7.54,95,31.8
2023-09-17 10:00:00,9.75,8.44,103,33.0
2023-09-17 11:00:00,9.17,7.98,104,33.6
2023-09-17 12:00:00,8.27,7.28,105,34.5
2023-09-17 13:00:00,7.82,6.93,106,35.2
2023-09-17 14:00:00,7.78,6.91,98,35.4
2023-09-17 15:00:00,7.94,6.91,79,34.5
2023-09-17 16:00:00,8.04,6.84,69,33.3
2023-09-17 17:00:00,8.34,6.9,60,31.5
2023-09-17 18:00:00,8.41,6.63,55,29.6
2023-09-17 19:00:00,8.3,6.3,54,29.2
2023-09-17 20:00:00,8.16,5.94,54,28.9
2023-09-17 21:00:00,7.99,5.63,56,28.6
2023-09-17 22:00:00,7.8,5.33,59,28.4
2023-09-17 23:00:00,8.5,5.55,62,28.1
2023-09-18 00:00:00,8.73,5.73,66,27.9
2023-09-18 01:00:00,8.56,5.55,67,27.6
2023-09-18 02:00:00,8.7,5.69,73,27.4
2023-09-18 03:00:00,9.12,5.92,75,27.1
2023-09-18 04:00:00,9.81,6.39,73,27.0
2023-09-18 05:00:00,9.41,6.06,78,27.0
2023-09-18 06:00:00,9.54,6.08,80,27.0
2023-09-18 07:00:00,9.53,7.52,86,28.6
2023-09-18 08:00:00,11.41,9.21,92,30.6
2023-09-18 09:00:00,11.61,9.7,98,31.9
2023-09-18 10:00:00,11.28,9.44,103,33.0
2023-09-18 11:00:00,10.28,8.78,103,34.0
2023-09-18 12:00:00,9.92,8.61,105,35.3
2023-09-18 13:00:00,9.69,8.37,101,36.0
2023-09-18 14:00:00,8.72,7.63,94,35.8
2023-09-18 15:00:00,9.21,7.9,88,35.4
2023-09-18 16:00:00,10.21,8.68,82,34.2
2023-09-18 17:00:00,10.0,8.13,74,32.4
2023-09-18 18:00:00,9.46,7.43,70,30.5
2023-09-18 19:00:00,7.6,5.57,74,30.1
2023-09-18 20:00:00,6.26,4.34,77,29.6
2023-09-18 21:00:00,6.17,3.98,82,29.2
2023-09-18 22:00:00,5.65,3.42,77,28.8
2023-09-18 23:00:00,6.48,3.75,81,28.2
2023-09-19 00:00:00,7.09,4.34,81,27.9
2023-09-19 01:00:00,7.81,4.75,77,27.5
2023-09-19 02:00:00,7.76,4.78,75,27.1
2023-09-19 03:00:00,8.02,5.0,86,26.8
2023-09-19 04:00:00,8.0,5.0,89,26.6
2023-09-19 05:00:00,8.85,5.63,84,26.5
2023-09-19 06:00:00,9.81,6.41,87,26.7
2023-09-19 07:00:00,10.8,8.4,90,28.6
2023-09-19 08:00:00,11.0,8.9,98,30.0
2023-09-19 09:00:00,11.24,9.32,102,31.5
2023-09-19 10:00:00,11.5,9.66,105,32.7
2023-09-19 11:00:00,11.21,9.49,106,33.5
2023-09-19 12:00:00,10.39,8.88,101,35.0
2023-09-19 13:00:00,9.96,8.57,100,36.0
2023-09-19 14:00:00,9.03,7.74,94,36.3
2023-09-19 15:00:00,8.22,7.09,80,36.0
2023-09-19 16:00:00,8.75,7.41,68,34.3
2023-09-19 17:00:00,8.85,7.27,58,32.2
2023-09-19 18:00:00,9.04,6.96,57,29.9
2023-09-19 19:00:00,9.05,6.8,70,29.5
2023-09-19 20:00:00,8.63,6.31,65,29.2
2023-09-19 21:00:00,8.9,6.22,63,28.9
2023-09-19 22:00:00,9.79,6.53,63,28.6
2023-09-19 23:00:00,10.52,7.03,66,28.4
2023-09-20 00:00:00,10.79,7.43,67,28.4
2023-09-20 01:00:00,10.81,7.22,68,27.7
2023-09-20 02:00:00,10.68,6.96,68,27.4
2023-09-20 03:00:00,10.98,7.21,73,27.0
2023-09-20 04:00:00,11.16,7.38,78,27.0
2023-09-20 05:00:00,11.15,7.4,81,26.9
2023-09-20 06:00:00,11.24,7.52,85,27.0
2023-09-20 07:00:00,9.98,7.65,83,28.9
2023-09-20 08:00:00,9.7,7.91,91,30.7
2023-09-20 09:00:00,10.46,8.76,103,32.4
2023-09-20 10:00:00,10.33,8.83,105,33.4
2023-09-20 11:00:00,9.56,8.26,106,34.5
2023-09-20 12:00:00,8.67,7.68,107,35.5
2023-09-20 13:00:00,8.18,7.3,102,36.3
2023-09-20 14:00:00,8.3,7.31,91,36.7
2023-09-20 15:00:00,8.69,7.53,78,35.9
2023-09-20 16:00:00,8.9,7.5,69,34.5
2023-09-20 17:00:00,8.99,7.38,63,32.5
2023-09-20 18:00:00,8.95,7.03,65,29.9
2023-09-20 19:00:00,8.63,6.19,58,29.1
2023-09-20 20:00:00,9.21,6.11,58,28.5
2023-09-20 21:00:00,9.36,6.15,67,28.1
2023-09-20 22:00:00,10.57,7.12,70,27.9
2023-09-20 23:00:00,10.4,6.83,72,27.4
2023-09-21 00:00:00,9.96,6.48,71,27.1
2023-09-21 01:00:00,9.74,6.26,71,26.8
2023-09-21 02:00:00,9.81,6.26,73,26.4
2023-09-21 03:00:00,9.99,6.38,76,26.1
2023-09-21 04:00:00,9.88,6.22,79,26.0
2023-09-21 05:00:00,9.4,5.85,81,26.0
2023-09-21 06:00:00,9.38,5.84,83,26.0
2023-09-21 07:00:00,9.6,7.3,89,28.6
2023-09-21 08:00:00,9.61,7.81,92,30.2
2023-09-21 09:00:00,10.48,8.78,97,32.0
2023-09-21 10:00:00,11.1,9.31,98,33.3
2023-09-21 11:00:00,10.0,8.5,98,34.3
2023-09-21 12:00:00,8.51,7.45,103,35.1
2023-09-21 13:00:00,7.93,7.06,104,35.9
2023-09-21 14:00:00,7.75,6.96,101,36.2
2023-09-21 15:00:00,8.0,7.11,91,35.8
2023-09-21 16:00:00,7.71,6.75,77,34.5
2023-09-21 17:00:00,7.85,6.59,59,32.3
2023-09-21 18:00:00,8.09,6.33,50,30.1
2023-09-21 19:00:00,8.76,6.5,52,29.4
2023-09-21 20:00:00,8.73,6.49,60,28.9
2023-09-21 21:00:00,8.18,5.9,63,28.5
2023-09-21 22:00:00,7.78,5.44,70,28.1
2023-09-21 23:00:00,7.56,5.06,70,27.8
2023-09-22 00:00:00,7.84,5.15,71,27.4
2023-09-22 01:00:00,7.97,5.11,66,26.9
2023-09-22 02:00:00,6.83,4.27,72,26.6
2023-09-22 03:00:00,7.15,4.43,72,26.4
2023-09-22 04:00:00,7.21,4.46,73,26.2
2023-09-22 05:00:00,7.33,4.47,79,26.1
2023-09-22 06:00:00,7.33,4.41,79,26.1
2023-09-22 07:00:00,7.84,6.0,79,28.7
2023-09-22 08:00:00,8.8,7.21,91,30.6
2023-09-22 09:00:00,9.53,8.04,95,32.2
2023-09-22 10:00:00,9.56,8.17,97,33.5
2023-09-22 11:00:00,9.32,8.04,99,34.5
2023-09-22 12:00:00,8.52,7.43,99,35.2
2023-09-22 13:00:00,7.51,6.63,100,35.3
2023-09-22 14:00:00,7.33,6.57,101,35.7
2023-09-22 15:00:00,7.6,6.8,91,35.2
2023-09-22 16:00:00,7.98,6.94,78,34.0
2023-09-22 17:00:00,8.59,7.12,65,31.7
2023-09-22 18:00:00,8.12,6.33,68,30.1
2023-09-22 19:00:00,9.36,6.8,67,30.0
2023-09-22 20:00:00,8.51,6.09,66,29.5
2023-09-22 21:00:00,8.15,5.55,67,29.0
2023-09-22 22:00:00,8.63,5.66,72,28.6
2023-09-22 23:00:00,9.17,6.04,72,28.4
2023-09-23 00:00:00,8.74,5.73,74,28.1
2023-09-23 01:00:00,8.64,5.63,74,27.7
2023-09-23 02:00:00,8.59,5.51,75,27.4
2023-09-23 03:00:00,8.96,5.76,74,27.0
2023-09-23 04:00:00,9.48,6.11,76,27.0
2023-09-23 05:00:00,9.68,6.18,76,26.9
2023-09-23 06:00:00,9.16,5.81,79,27.0
2023-09-23 07:00:00,8.85,6.81,80,28.5
2023-09-23 08:00:00,9.5,7.7,88,30.2
2023-09-23 09:00:00,9.33,7.93,94,32.1
2023-09-23 10:00:00,9.71,8.3,102,33.5
2023-09-23 11:00:00,10.24,8.81,105,34.7
2023-09-23 12:00:00,10.1,8.76,106,35.7
2023-09-23 13:00:00,9.58,8.25,108,36.2
2023-09-23 14:00:00,8.43,7.33,100,36.7
2023-09-23 15:00:00,7.7,6.7,90,36.0
2023-09-23 16:00:00,7.43,6.49,79,34.6
2023-09-23 17:00:00,8.57,7.12,73,32.6
2023-09-23 18:00:00,8.95,7.03,65,30.7
2023-09-23 19:00:00,9.39,7.2,65,30.0
2023-09-23 20:00:00,9.6,7.0,68,29.5
2023-09-23 21:00:00,8.84,6.33,68,29.1
2023-09-23 22:00:00,7.93,5.42,67,28.7
2023-09-23 23:00:00,7.88,5.24,66,28.4
2023-09-24 00:00:00,8.25,5.46,67,28.1
2023-09-24 01:00:00,7.98,5.29,75,28.0
2023-09-24 02:00:00,9.7,6.43,76,27.8
2023-09-24 03:00:00,9.1,5.85,78,27.8
2023-09-24 04:00:00,9.18,5.97,82,27.7
2023-09-24 05:00:00,9.84,6.43,85,27.6
2023-09-24 06:00:00,10.01,6.61,87,27.6
2023-09-24 07:00:00,10.8,8.29,82,29.3
2023-09-24 08:00:00,11.6,9.3,89,31.0
2023-09-24 09:00:00,11.92,9.82,98,32.3
2023-09-24 10:00:00,12.18,10.14,104,33.4
2023-09-24 11:00:00,11.23,9.58,108,34.3
2023-09-24 12:00:00,10.85,9.3,110,35.1
2023-09-24 13:00:00,9.17,7.96,118,35.3
2023-09-24 14:00:00,8.18,7.16,117,36.0
2023-09-24 15:00:00,8.41,7.38,115,35.2
2023-09-24 16:00:00,8.64,7.34,106,33.5
2023-09-24 17:00:00,7.31,6.11,92,32.7
2023-09-24 18:00:00,7.69,6.05,81,31.5
2023-09-24 19:00:00,5.15,4.24,72,30.9
2023-09-24 20:00:00,5.42,4.0,60,30.2
2023-09-24 21:00:00,7.12,4.52,66,29.9
2023-09-24 22:00:00,8.63,5.61,80,29.5
2023-09-24 23:00:00,9.63,6.32,86,29.2
2023-09-25 00:00:00,10.92,7.32,87,29.0
2023-09-25 01:00:00,11.1,7.4,89,28.6
2023-09-25 02:00:00,10.8,7.2,90,28.2
2023-09-25 03:00:00,10.9,7.3,91,27.9
2023-09-25 04:00:00,10.9,7.3,89,27.5
2023-09-25 05:00:00,11.2,7.4,90,27.5
2023-09-25 06:00:00,10.8,7.2,90,27.4
2023-09-25 07:00:00,10.02,7.61,87,29.2
2023-09-25 08:00:00,11.53,9.23,94,30.9
2023-09-25 09:00:00,13.12,10.81,101,32.3
2023-09-25 10:00:00,13.17,10.94,104,33.4
2023-09-25 11:00:00,13.12,10.99,105,34.3
2023-09-25 12:00:00,12.85,10.72,103,35.2
2023-09-25 13:00:00,11.87,10.08,100,35.9
2023-09-25 14:00:00,11.0,9.3,90,35.9
2023-09-25 15:00:00,10.83,9.08,81,35.5
2023-09-25 16:00:00,11.87,9.59,69,33.5
2023-09-25 17:00:00,12.04,9.4,66,31.6
2023-09-25 18:00:00,10.33,7.74,63,30.0
2023-09-25 19:00:00,10.16,7.25,65,30.1
2023-09-25 20:00:00,11.36,8.14,64,29.8
2023-09-25 21:00:00,11.9,8.27,63,29.3
2023-09-25 22:00:00,11.24,7.62,66,29.0
2023-09-25 23:00:00,10.34,7.02,71,28.6
2023-09-26 00:00:00,10.84,7.4,76,28.2
2023-09-26 01:00:00,10.51,7.0,78,27.9
2023-09-26 02:00:00,10.26,6.79,80,27.5
2023-09-26 03:00:00,10.14,6.75,77,27.2
2023-09-26 04:00:00,9.97,6.55,77,27.1
2023-09-26 05:00:00,9.92,6.51,78,27.0
2023-09-26 06:00:00,10.07,6.64,83,27.1
2023-09-26 07:00:00,10.04,7.81,80,29.0
2023-09-26 08:00:00,10.78,8.75,83,30.9
2023-09-26 09:00:00,11.21,9.32,93,32.5
2023-09-26 10:00:00,11.1,9.39,98,33.8
2023-09-26 11:00:00,10.09,8.78,104,34.7
2023-09-26 12:00:00,9.11,8.03,107,35.4
2023-09-26 13:00:00,8.39,7.4,105,36.2
2023-09-26 14:00:00,7.88,7.0,98,36.6
2023-09-26 15:00:00,8.22,7.21,87,36.0
2023-09-26 16:00:00,8.22,7.02,72,34.5
2023-09-26 17:00:00,8.32,6.93,63,32.6
2023-09-26 18:00:00,7.74,6.16,57,30.5
2023-09-26 19:00:00,8.58,6.47,58,29.9
2023-09-26 20:00:00,8.9,6.66,64,29.5
2023-09-26 21:00:00,8.23,6.04,66,29.1
2023-09-26 22:00:00,8.01,5.68,64,28.6
2023-09-26 23:00:00,8.23,5.77,64,28.1
2023-09-27 00:00:00,8.21,5.48,68,27.8
2023-09-27 01:00:00,7.06,4.54,74,27.5
2023-09-27 02:00:00,6.58,4.12,81,27.1
2023-09-27 03:00:00,6.82,4.28,79,26.8
2023-09-27 04:00:00,7.03,4.37,75,26.5
2023-09-27 05:00:00,7.12,4.29,66,26.1
2023-09-27 06:00:00,5.82,3.2,74,26.0
2023-09-27 07:00:00,6.6,5.2,89,28.5
2023-09-27 08:00:00,7.06,5.97,97,30.4
2023-09-27 09:00:00,7.35,6.33,105,31.9
2023-09-27 10:00:00,7.18,6.3,109,32.9
2023-09-27 11:00:00,7.15,6.33,110,33.7
2023-09-27 12:00:00,7.31,6.52,109,34.1
2023-09-27 13:00:00,6.87,6.1,106,34.7
2023-09-27 14:00:00,6.28,5.73,104,35.2
2023-09-27 15:00:00,6.23,5.66,96,35.3
2023-09-27 16:00:00,6.33,5.59,78,34.7
2023-09-27 17:00:00,6.95,5.95,60,33.0
2023-09-27 18:00:00,8.7,6.79,45,29.9
2023-09-27 19:00:00,7.14,5.45,47,29.5
2023-09-27 20:00:00,7.36,5.38,47,28.8
2023-09-27 21:00:00,8.02,5.54,50,28.2
2023-09-27 22:00:00,8.08,5.38,54,27.8
2023-09-27 23:00:00,7.67,5.01,59,27.3
2023-09-28 00:00:00,7.11,4.48,64,26.8
2023-09-28 01:00:00,5.32,3.04,74,26.5
2023-09-28 02:00:00,5.06,2.86,72,26.1
2023-09-28 03:00:00,4.85,2.56,68,25.9
2023-09-28 04:00:00,5.32,2.88,64,25.6
2023-09-28 05:00:00,4.78,2.46,70,25.4
2023-09-28 06:00:00,5.26,2.68,69,25.4
2023-09-28 07:00:00,5.33,4.12,67,28.0
2023-09-28 08:00:00,5.77,4.95,81,30.1
2023-09-28 09:00:00,6.6,5.71,92,32.0
2023-09-28 10:00:00,6.33,5.66,95,33.5
2023-09-28 11:00:00,6.22,5.65,101,34.7
2023-09-28 12:00:00,6.65,6.11,102,35.6
2023-09-28 13:00:00,6.91,6.23,92,35.7
2023-09-28 14:00:00,7.18,6.35,81,35.5
2023-09-28 15:00:00,7.17,6.24,67,35.0
2023-09-28 16:00:00,7.65,6.44,61,34.0
2023-09-28 17:00:00,7.46,6.24,58,32.0
2023-09-28 18:00:00,6.97,5.54,51,30.0
2023-09-28 19:00:00,8.51,6.44,56,29.4
2023-09-28 20:00:00,8.68,6.35,61,28.9
2023-09-28 21:00:00,7.97,5.69,70,28.4
2023-09-28 22:00:00,7.53,5.15,71,28.0
2023-09-28 23:00:00,7.18,4.56,74,27.6
2023-09-29 00:00:00,6.9,4.3,73,27.2
2023-09-29 01:00:00,6.48,3.89,73,26.9
2023-09-29 02:00:00,6.43,3.72,69,26.5
2023-09-29 03:00:00,6.43,3.58,69,26.2
2023-09-29 04:00:00,6.71,3.72,70,25.9
2023-09-29 05:00:00,6.93,3.9,70,25.7
2023-09-29 06:00:00,7.37,4.18,72,25.8
2023-09-29 07:00:00,7.53,5.89,79,28.4
2023-09-29 08:00:00,7.8,6.5,89,30.5
2023-09-29 09:00:00,8.53,7.23,95,32.3
2023-09-29 10:00:00,9.22,7.94,99,33.2
2023-09-29 11:00:00,8.81,7.74,102,34.0
2023-09-29 12:00:00,8.1,7.24,106,34.7
2023-09-29 13:00:00,7.67,6.9,105,34.7
2023-09-29 14:00:00,7.45,6.67,102,34.8
2023-09-29 15:00:00,6.7,5.91,92,34.8
2023-09-29 16:00:00,7.63,6.59,79,33.8
2023-09-29 17:00:00,7.17,6.13,60,32.2
2023-09-29 18:00:00,7.42,5.94,53,30.2
2023-09-29 19:00:00,7.8,6.08,54,29.5
2023-09-29 20:00:00,8.32,6.26,61,29.2
2023-09-29 21:00:00,8.36,6.24,69,29.1
2023-09-29 22:00:00,7.53,5.54,73,29.0
2023-09-29 23:00:00,7.09,5.12,74,28.5
2023-09-30 00:00:00,6.68,4.59,73,28.2
2023-09-30 01:00:00,6.4,4.34,76,28.0
2023-09-30 02:00:00,6.33,4.1,78,27.8
2023-09-30 03:00:00,6.67,4.22,77,27.5
2023-09-30 04:00:00,7.09,4.49,74,27.4
2023-09-30 05:00:00,7.46,4.71,72,27.3
2023-09-30 06:00:00,7.24,4.59,72,27.5
2023-09-30 07:00:00,7.59,5.94,77,29.2
2023-09-30 08:00:00,9.03,7.51,86,31.1
2023-09-30 09:00:00,9.5,8.01,91,32.6
2023-09-30 10:00:00,9.45,8.16,96,33.8
2023-09-30 11:00:00,8.91,7.83,99,34.7
2023-09-30 12:00:00,8.29,7.32,98,35.5
2023-09-30 13:00:00,7.9,7.0,90,36.0
2023-09-30 14:00:00,7.73,6.91,85,35.8
2023-09-30 15:00:00,7.74,6.77,76,35.3
2023-09-30 16:00:00,7.34,6.32,70,34.2
2023-09-30 17:00:00,7.6,6.33,57,32.5
2023-09-30 18:00:00,6.95,5.61,50,30.2
2023-09-30 19:00:00,7.38,5.66,54,29.9
2023-09-30 20:00:00,7.74,5.71,57,29.2
2023-09-30 21:00:00,6.84,4.79,63,28.9
2023-09-30 22:00:00,6.71,4.46,73,28.5
2023-09-30 23:00:00,7.01,4.39,76,28.2
2023-10-01 00:00:00,7.4,4.65,71,27.9
2023-10-01 01:00:00,6.8,4.2,64,27.5
2023-10-01 02:00:00,6.08,3.53,63,27.0
2023-10-01 03:00:00,5.63,3.26,70,26.8
2023-10-01 04:00:00,6.02,3.42,69,26.5
2023-10-01 05:00:00,5.54,3.07,70,26.4
2023-10-01 06:00:00,5.8,3.23,75,26.5
2023-10-01 07:00:00,5.98,4.81,69,28.7
2023-10-01 08:00:00,6.11,5.04,75,30.6
2023-10-01 09:00:00,6.13,5.32,84,32.6
2023-10-01 10:00:00,6.01,5.32,94,34.2
2023-10-01 11:00:00,5.2,4.72,92,35.3
2023-10-01 12:00:00,4.51,4.2,86,36.1
2023-10-01 13:00:00,4.55,4.22,81,37.0
2023-10-01 14:00:00,4.73,4.37,77,37.2
2023-10-01 15:00:00,4.75,4.38,60,36.8
2023-10-01 16:00:00,5.95,5.33,49,35.8
2023-10-01 17:00:00,6.44,5.52,44,33.3
2023-10-01 18:00:00,6.74,5.47,49,30.7
